,classification,keyed_name,id,created_on,created_by_id,owned_by_id,managed_by_id,modified_on,modified_by_id,current_state,state,locked_by_id,is_current,major_rev,minor_rev,is_released,not_lockable,css,generation,new_version,config_id,permission_id,source_id,behavior,team_id,external_id,external_owner,external_type,is_shared,related_id,sort_order
0,,00587662DB26478BBD70A24A65E8BECF,00587662DB26478BBD70A24A65E8BECF,2017-10-01 12:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-01 12:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,00587662DB26478BBD70A24A65E8BECF,74C205C37E7C4D56BBBE99B52B28431E,B686D759E98C4B48BE17667F2355F250,fixed,,native,Aras.Document.MS-Office,,1,A9BD7010A3C94CE9A4E5F1A0129A57FB,10
1,,04E90F5065054A53940A0690FE2C0539,04E90F5065054A53940A0690FE2C0539,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,04E90F5065054A53940A0690FE2C0539,F0E3A6D242FC4889A9A119EEBC8EC79E,F1D77FF0BC0B4A2DBF8CD4AC31116DBF,float,,viewable,,,1,A943B9AFE8314F50AF4380F19F6CD156,10
2,,066DAFA7E0E74083BA2115F6C73DE486,066DAFA7E0E74083BA2115F6C73DE486,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,066DAFA7E0E74083BA2115F6C73DE486,F0E3A6D242FC4889A9A119EEBC8EC79E,FB7338549FA842D49A978D01D3C19963,float,,viewable,,,1,9FA83338E1EB4B21953D4610E405A2B7,5
3,,08720742DD8B4072A81D96FF0E7C7EFD,08720742DD8B4072A81D96FF0E7C7EFD,2021-03-15 21:09:30.303,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:09:30.310,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,08720742DD8B4072A81D96FF0E7C7EFD,0F7937AD05F0427AB307E79A7746CC29,6EFF659671994EA7BB401718BFCB696D,hard_fixed,,native,Aras.Document.MS-Office,,1,E986F1AD1F2D48DD852A2AAFC343B5DB,5
4,,0CE9CBC5F4324FA1A538F932B04A04DC,0CE9CBC5F4324FA1A538F932B04A04DC,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,0CE9CBC5F4324FA1A538F932B04A04DC,74C205C37E7C4D56BBBE99B52B28431E,2848E23202B24BB29A5232D5D483B936,fixed,,native,Aras.Document.MS-Office,,1,25D4871326084926B1910637A092A4FC,5
5,,0D8D369EE7D9495F88B8980A440416D9,0D8D369EE7D9495F88B8980A440416D9,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,0D8D369EE7D9495F88B8980A440416D9,74C205C37E7C4D56BBBE99B52B28431E,52F1674B89064E2395EEDE373134740F,fixed,,native,Aras.Document.MS-Office,,1,8472153A7C514204A2F36429754BFB3F,5
6,,1142F8CA341645C4AF7C9215DF648A83,1142F8CA341645C4AF7C9215DF648A83,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,1142F8CA341645C4AF7C9215DF648A83,F0E3A6D242FC4889A9A119EEBC8EC79E,0CD7E77D4F564E35A2504FF2DA155444,float,,viewable,,,1,C0D41CD04A994424AC1AEE20BD916DBB,10
7,,141CD39D862B41F3B38DEEDC988E2BC0,141CD39D862B41F3B38DEEDC988E2BC0,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,141CD39D862B41F3B38DEEDC988E2BC0,74C205C37E7C4D56BBBE99B52B28431E,7595529EB4A84B99AD0C5EFF79BE98F7,fixed,,viewable,Aras.Document.MS-Office,,1,92C7A9701773416FA12E85C617196C7B,10
8,,197C0A54439641CB9C8DE7BC42DEEAF4,197C0A54439641CB9C8DE7BC42DEEAF4,2017-10-20 14:15:00.000,98359C81AFB14DDC82E97C6D87ECEBA2,,,2017-10-20 14:15:00.000,98359C81AFB14DDC82E97C6D87ECEBA2,,,,1,A,,0,0,,1,1,197C0A54439641CB9C8DE7BC42DEEAF4,F0E3A6D242FC4889A9A119EEBC8EC79E,7B30F2B879C44F559542EF975631ED58,float,,,,,1,85961B44C70B4AE598BE4D0E13F91527,5
9,,1C610996F05A4B95A0F083E62BFACE8F,1C610996F05A4B95A0F083E62BFACE8F,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,1C610996F05A4B95A0F083E62BFACE8F,74C205C37E7C4D56BBBE99B52B28431E,C130E85DB26846FD80F22AAFFC31E3ED,fixed,,viewable,Aras.Document.MS-Office,,1,62210F154B614230B2FC19460AE36EC1,10
10,,1F06D2EBF1F243029F126A8847F2F346,1F06D2EBF1F243029F126A8847F2F346,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,1F06D2EBF1F243029F126A8847F2F346,74C205C37E7C4D56BBBE99B52B28431E,131E997F727347FD97DF8D93B7627A02,fixed,,viewable,Aras.Document.MS-Office,,1,99CDE3AC6BB14F279D686A88E8AD9FA9,10
11,,21F76F296016499C822D89C6C1105BDA,21F76F296016499C822D89C6C1105BDA,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,21F76F296016499C822D89C6C1105BDA,74C205C37E7C4D56BBBE99B52B28431E,EE16AAF2DCFA473C9331A75D50F4B7E1,fixed,,viewable,Aras.Document.MS-Office,,1,3A4ED7124C024E8C9558ABCE517DDC24,10
12,,2627EBFAE5284901B18FC6F819BD5466,2627EBFAE5284901B18FC6F819BD5466,2021-03-15 21:09:32.390,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:09:32.517,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,2627EBFAE5284901B18FC6F819BD5466,0F7937AD05F0427AB307E79A7746CC29,F9BB6142096542D9942A020B4B28292E,float,,native,Aras.Document.MS-Office,,1,5CDA84671938484DB3E10BFC9028154F,5
13,,2A01E5DA916348F68F82FCE62C7EEE3D,2A01E5DA916348F68F82FCE62C7EEE3D,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,2A01E5DA916348F68F82FCE62C7EEE3D,74C205C37E7C4D56BBBE99B52B28431E,D24D3DF88AEA44089BEEDA9EB32461A5,fixed,,viewable,Aras.Document.MS-Office,,1,CBE7DF3854624AE785F1E6B66FBD466B,10
14,,2C0FD28D7B1F4A0B85F67DC9E051BD97,2C0FD28D7B1F4A0B85F67DC9E051BD97,2021-03-15 21:09:30.293,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:09:30.300,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,2C0FD28D7B1F4A0B85F67DC9E051BD97,0F7937AD05F0427AB307E79A7746CC29,3FFD483B1EBD40229DD1AE66E4A77EE3,hard_fixed,,native,Aras.Document.MS-Office,,1,D6B84AC396544E619D5A0C73C5B12D04,5
15,,2E74350042E648F08398E3AFFE47C4D1,2E74350042E648F08398E3AFFE47C4D1,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,2E74350042E648F08398E3AFFE47C4D1,74C205C37E7C4D56BBBE99B52B28431E,7595529EB4A84B99AD0C5EFF79BE98F7,fixed,,native,Aras.Document.MS-Office,,1,9BCB22E6C87F4DC390064F5852E42DA7,5
16,,316AC95EFF014CBC877C2B8F8863B531,316AC95EFF014CBC877C2B8F8863B531,2017-10-01 12:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-01 12:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,316AC95EFF014CBC877C2B8F8863B531,74C205C37E7C4D56BBBE99B52B28431E,D87CFA100BB84E1085093C7A76EECFF6,fixed,,native,Aras.Document.MS-Office,,1,71D036E374814B56A003F71856286629,10
17,,352D4B87360842FE90E106688EC14303,352D4B87360842FE90E106688EC14303,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,352D4B87360842FE90E106688EC14303,74C205C37E7C4D56BBBE99B52B28431E,943817D624144412A3D476A7C260037C,fixed,,native,Aras.Document.MS-Office,,1,736ED093961447E28655BEFAAB03E600,5
18,,35FC5EEC30F14453A192A4B733BB05AA,35FC5EEC30F14453A192A4B733BB05AA,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,35FC5EEC30F14453A192A4B733BB05AA,74C205C37E7C4D56BBBE99B52B28431E,10A9C634AF1F4CCCB22A97875D045C36,fixed,,native,Aras.Document.MS-Office,,1,24C5ADA34F29459DACCBACFCBB3C684A,5
19,,37CFC10295834C5A9D4D6D2C4C38CFD7,37CFC10295834C5A9D4D6D2C4C38CFD7,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,37CFC10295834C5A9D4D6D2C4C38CFD7,74C205C37E7C4D56BBBE99B52B28431E,04A3B4C1D7C24E9AB86E91287CCE47E1,fixed,,native,Aras.Document.MS-Office,,1,287B888F90094C10A90EBDB488E311BA,5
20,,393B68EFD77D4697B5AF350FCF8E6ABF,393B68EFD77D4697B5AF350FCF8E6ABF,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,393B68EFD77D4697B5AF350FCF8E6ABF,74C205C37E7C4D56BBBE99B52B28431E,BC4C66CE0CCF4101AF925DBA67666BCD,fixed,,native,Aras.Document.MS-Office,,1,D6627718AF584A7DA482B5A580198AC9,5
21,,3AD8DBF70AE344AE832D83A9CB35D4C4,3AD8DBF70AE344AE832D83A9CB35D4C4,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,3AD8DBF70AE344AE832D83A9CB35D4C4,74C205C37E7C4D56BBBE99B52B28431E,F2CE7A18C6944BC8A402832234C3F08B,fixed,,native,Aras.Document.MS-Office,,1,3084B63D1BC74F108973941309B46217,5
22,,3B9DDD18C5ED4EDC99E80B46C68A2F61,3B9DDD18C5ED4EDC99E80B46C68A2F61,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,3B9DDD18C5ED4EDC99E80B46C68A2F61,74C205C37E7C4D56BBBE99B52B28431E,BC4C66CE0CCF4101AF925DBA67666BCD,fixed,,viewable,Aras.Document.MS-Office,,1,F5C8AEA5685A4C178E0F2890D7D38E41,10
23,,3C4CF142C99F4C219EB3FF5BFF5259F6,3C4CF142C99F4C219EB3FF5BFF5259F6,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,3C4CF142C99F4C219EB3FF5BFF5259F6,74C205C37E7C4D56BBBE99B52B28431E,A2A2BD3448EC48D5B7ECB21D5B9688B5,fixed,,viewable,Aras.Document.MS-Office,,1,47410BFB647C4B6293C90D169BCD212F,10
24,,3D75A1317088489FAF615267FFCE4445,3D75A1317088489FAF615267FFCE4445,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,3D75A1317088489FAF615267FFCE4445,74C205C37E7C4D56BBBE99B52B28431E,4D2FFBF9A3F64E7BBD146054BF459C8B,fixed,,viewable,Aras.Document.MS-Office,,1,4A0B6DB5845B423898E7DF5147B7DC24,10
25,,3DC61328113248C0884B0974CFB58D6F,3DC61328113248C0884B0974CFB58D6F,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,3DC61328113248C0884B0974CFB58D6F,74C205C37E7C4D56BBBE99B52B28431E,07D1D205826C41CAB18A6897C706BEF5,fixed,,native,Aras.Document.MS-Office,,1,A94E3AA0CB3B4FDCBDBFA19D9AFE6502,5
26,,3E1284A644AE436A8DFC67F3F9AD8291,3E1284A644AE436A8DFC67F3F9AD8291,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,3E1284A644AE436A8DFC67F3F9AD8291,F0E3A6D242FC4889A9A119EEBC8EC79E,97EC1FA31C0A4AF6ABD9D4863BB8301B,float,,,,,1,EF673E79799A4BD9A38674DFCAAFE5FB,10
27,,3EA27F9DE012452EA97873F5E63F5566,3EA27F9DE012452EA97873F5E63F5566,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,3EA27F9DE012452EA97873F5E63F5566,74C205C37E7C4D56BBBE99B52B28431E,F8877259F1C142FEB8EF55A8CD06F872,fixed,,viewable,Aras.Document.MS-Office,,1,1182AA6A2CBA48A697A1E7317EB53E42,10
28,,454F6A539FA041DA9846E358FD5C3D9C,454F6A539FA041DA9846E358FD5C3D9C,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,454F6A539FA041DA9846E358FD5C3D9C,74C205C37E7C4D56BBBE99B52B28431E,36EE67EFE538465CAF3B7A5072888828,fixed,,viewable,Aras.Document.MS-Office,,1,A8CBD70A3CD6437D866FD362DCD8A939,10
29,,478C5DBA4CC8422984B76510BCDB66CD,478C5DBA4CC8422984B76510BCDB66CD,2017-10-01 12:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-01 12:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,478C5DBA4CC8422984B76510BCDB66CD,74C205C37E7C4D56BBBE99B52B28431E,64E9A735A39044E983D0416634342070,fixed,,native,Aras.Document.MS-Office,,1,B23D8FC40FA446979E4D50DAD725504E,10
30,,4DE9AFFC6B1A4BECBE9D3DEACC57A85D,4DE9AFFC6B1A4BECBE9D3DEACC57A85D,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,4DE9AFFC6B1A4BECBE9D3DEACC57A85D,F0E3A6D242FC4889A9A119EEBC8EC79E,23A5973B6DC14E8DBA9B83ED676F86BA,float,,,,,1,B94B9D0ECB5B4AA4A529D9ACEF6CF7E7,10
31,,533A11CB48A64EF59569EF2C7DCF78EC,533A11CB48A64EF59569EF2C7DCF78EC,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,533A11CB48A64EF59569EF2C7DCF78EC,F0E3A6D242FC4889A9A119EEBC8EC79E,635BA23C835F4698B1FD3723AF99EBD4,float,,viewable,Aras.Document.MS-Office,,1,D8BA01328E8144B19052D8215C2AF4C6,10
32,,5513DE1678134FC19BCBCBB9BBFD4E32,5513DE1678134FC19BCBCBB9BBFD4E32,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,5513DE1678134FC19BCBCBB9BBFD4E32,74C205C37E7C4D56BBBE99B52B28431E,8DD08C55301D46219FC7573FA59DB240,fixed,,viewable,Aras.Document.MS-Office,,1,6898DEA1D9C84B638BA6E60B110AAFAE,10
33,,570F1D7D79754B2EA283D0605F357CB6,570F1D7D79754B2EA283D0605F357CB6,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,570F1D7D79754B2EA283D0605F357CB6,F0E3A6D242FC4889A9A119EEBC8EC79E,0CD7E77D4F564E35A2504FF2DA155444,float,,viewable,,,1,261DD147207D49569BAEB6089E21A481,5
34,,588BD2FC88B84918A5FD040F3AE22D6E,588BD2FC88B84918A5FD040F3AE22D6E,2017-10-20 14:15:00.000,98359C81AFB14DDC82E97C6D87ECEBA2,,,2017-10-20 14:15:00.000,98359C81AFB14DDC82E97C6D87ECEBA2,,,,1,A,,0,0,,1,1,588BD2FC88B84918A5FD040F3AE22D6E,F0E3A6D242FC4889A9A119EEBC8EC79E,7B30F2B879C44F559542EF975631ED58,float,,,,,1,17BD98B0BF65464989214E3B522A554A,10
35,,5B3F8441C99A4918B2CA7D8EDED5EAF7,5B3F8441C99A4918B2CA7D8EDED5EAF7,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,5B3F8441C99A4918B2CA7D8EDED5EAF7,74C205C37E7C4D56BBBE99B52B28431E,BDC37536061D4181BEE605033EE8FFAF,fixed,,native,Aras.Document.MS-Office,,1,FD56FBF94222426895C0E11FD339ED20,5
36,,64EEE66AA6B440228C94664C30E9572B,64EEE66AA6B440228C94664C30E9572B,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,64EEE66AA6B440228C94664C30E9572B,74C205C37E7C4D56BBBE99B52B28431E,5CB136258FA6406492EEAF9EC7E65F5E,fixed,,viewable,Aras.Document.MS-Office,,1,93027ECB2F514BC4ADFBCB32399C1E3E,10
37,,650172A5482749D38887EA971FBD0856,650172A5482749D38887EA971FBD0856,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,650172A5482749D38887EA971FBD0856,74C205C37E7C4D56BBBE99B52B28431E,D24D3DF88AEA44089BEEDA9EB32461A5,fixed,,native,Aras.Document.MS-Office,,1,FAC83F77167E482F8DF72B7DC6D75F7F,5
38,,662A6CBE268346E8B138E8C791B56B42,662A6CBE268346E8B138E8C791B56B42,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-10-04 19:15:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,,1,A,,0,0,,1,1,662A6CBE268346E8B138E8C791B56B42,F0E3A6D242FC4889A9A119EEBC8EC79E,BDFA91FE451B442AA69E52C0A7141669,float,,viewable,,,1,A63C6DEB59024752ACDA77B75EBE36D5,10
39,,67C0D24F28FB418FA03D7DBC20BC9D2C,67C0D24F28FB418FA03D7DBC20BC9D2C,2021-03-15 21:09:32.390,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:09:32.553,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,67C0D24F28FB418FA03D7DBC20BC9D2C,0F7937AD05F0427AB307E79A7746CC29,F9BB6142096542D9942A020B4B28292E,float,,viewable,Aras.Document.MS-Office,,1,2B713411CDEC4464863039B66DEB6FA8,10
40,,6C010A57CDBA42BF8DDBD3409F989A9C,6C010A57CDBA42BF8DDBD3409F989A9C,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,6C010A57CDBA42BF8DDBD3409F989A9C,74C205C37E7C4D56BBBE99B52B28431E,B7EBEC2120D34F0A8A42F1DD5C06AABA,fixed,,native,Aras.Document.MS-Office,,1,2E9C367434ED4A248F94579CA2B96A9C,5
41,,6C0EF2988BB44D9880F7491DCD162EC3,6C0EF2988BB44D9880F7491DCD162EC3,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,6C0EF2988BB44D9880F7491DCD162EC3,74C205C37E7C4D56BBBE99B52B28431E,EBC1214A2EB24FB0AF3B109DB9B7BD32,fixed,,viewable,Aras.Document.MS-Office,,1,AECD7D260C784255BB6805BE605B6991,10
42,,71EEDA1AEA8742F1830820EEBD3B5CBB,71EEDA1AEA8742F1830820EEBD3B5CBB,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,71EEDA1AEA8742F1830820EEBD3B5CBB,74C205C37E7C4D56BBBE99B52B28431E,07D1D205826C41CAB18A6897C706BEF5,fixed,,viewable,Aras.Document.MS-Office,,1,E65AA088316741C0AEE8D4624D49F833,10
43,,71F0A793768A4332BE9C47F2E17DBF0C,71F0A793768A4332BE9C47F2E17DBF0C,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,71F0A793768A4332BE9C47F2E17DBF0C,74C205C37E7C4D56BBBE99B52B28431E,8DD08C55301D46219FC7573FA59DB240,fixed,,native,Aras.Document.MS-Office,,1,B35E677CA8A54D51881B018ED2A70038,5
44,,727DB08E96F646AFBA55C224B60D943D,727DB08E96F646AFBA55C224B60D943D,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,727DB08E96F646AFBA55C224B60D943D,74C205C37E7C4D56BBBE99B52B28431E,D3FB70995FBD44D6A1569BB2A43C39FF,fixed,,viewable,Aras.Document.MS-Office,,1,A959037A04EA4BE0B654ABE073A11B35,10
45,,74480ACCF9D34F3ABD734FE25C4DEE2B,74480ACCF9D34F3ABD734FE25C4DEE2B,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,2017-10-06 22:00:00.000,5268BBF1F02A49C29AF5368A575F0F85,,,,1,A,,0,0,,1,1,74480ACCF9D34F3ABD734FE25C4DEE2B,74C205C37E7C4D56BBBE99B52B28431E,36EE67EFE538465CAF3B7A5072888828,fixed,,native,Aras.Document.MS-Office,,1,22602CF88CC94932A2523585EB5FDB21,5
